Date,High,Low,Open,Close,Volume,Adj Close
2021-10-20,71000.0,70200.0,70700.0,70300.0,10151638.0,70300.0
2021-10-21,70600.0,70000.0,70300.0,70200.0,10891094.0,70200.0
2021-10-22,70700.0,70000.0,70000.0,70400.0,8395448.0,70400.0
2021-10-25,70600.0,69500.0,69900.0,70200.0,10029621.0,70200.0
2021-10-26,71500.0,70400.0,70600.0,71100.0,10528252.0,71100.0
2021-10-27,71000.0,70000.0,71000.0,70100.0,10295316.0,70100.0
2021-10-28,72200.0,69500.0,69500.0,70700.0,20644902.0,70700.0
2021-10-29,71600.0,69700.0,71200.0,69800.0,17016151.0,69800.0
2021-11-01,70600.0,69900.0,70200.0,69900.0,11503729.0,69900.0
2021-11-02,72200.0,70700.0,70800.0,71500.0,16812570.0,71500.0
2021-11-03,71700.0,70100.0,71700.0,70400.0,12770428.0,70400.0
2021-11-04,71600.0,70500.0,71200.0,70600.0,11818987.0,70600.0
2021-11-05,71600.0,70200.0,71600.0,70200.0,12667743.0,70200.0
2021-11-08,70600.0,69800.0,70400.0,70600.0,11121981.0,70600.0
2021-11-09,71000.0,70100.0,70300.0,70500.0,11159589.0,70500.0
2021-11-10,70900.0,70200.0,70300.0,70200.0,9422009.0,70200.0
2021-11-11,70000.0,69600.0,69900.0,69900.0,11489122.0,69900.0
2021-11-12,70900.0,69900.0,70200.0,70600.0,10087450.0,70600.0
2021-11-15,71900.0,70900.0,71700.0,71400.0,12420710.0,71400.0
2021-11-16,72000.0,71300.0,71500.0,71300.0,10919239.0,71300.0
2021-11-17,71600.0,70600.0,71300.0,70700.0,11027606.0,70700.0
2021-11-18,71000.0,70200.0,70700.0,70200.0,10144957.0,70200.0
2021-11-19,71400.0,70100.0,70400.0,71200.0,11954728.0,71200.0
2021-11-22,75200.0,73000.0,73300.0,74900.0,27506623.0,74900.0
2021-11-23,76000.0,74500.0,76000.0,75300.0,22029195.0,75300.0
2021-11-24,76200.0,74100.0,76000.0,74800.0,15652305.0,74800.0
2021-11-25,75100.0,73600.0,75100.0,73700.0,12559258.0,73700.0
2021-11-26,74100.0,72000.0,73500.0,72300.0,13002242.0,72300.0
2021-11-29,73000.0,71400.0,71700.0,72300.0,16682559.0,72300.0
2021-11-30,73900.0,70500.0,73200.0,71300.0,30364841.0,71300.0
2021-12-01,74800.0,71600.0,72000.0,74400.0,21954856.0,74400.0
2021-12-02,75800.0,73800.0,73900.0,75800.0,23652940.0,75800.0
2021-12-03,76000.0,74100.0,75600.0,75600.0,18330240.0,75600.0
